ageGroup,ageGroupIdFk,athleteCountryCode,athleteIdFk,bestRecord,bibNumber,combinedEventScoreCalculated,firstName,gender,groupNo,imgVariants,initialPb,initialPbImperial,initialSb,initialSbImperial,laneRow,laneStacked,lastName,position,price,promotion,relayTeamNational,s3ImgUuid,seImplementIdFk,seedingPromotion,startStatus,eventIdFk,event,nameAndEvent
Senior,23,GER,6469,None,,,Torben,Male,0,,6618,260550,6618,260550,1,,Brandt,13,$2830000,N,,,63,N,Ok,52,Discus Throw,Torben Brandt (Discus Throw)
Senior,23,JAM,57327,None,,,Jaheel,Male,0,,481800,481800,485100,485100,1,,Hyde,20,$2820000,N,,,10,N,Ok,6,400m Hurdles,Jaheel Hyde (400m Hurdles)
Senior,23,ECU,45063,None,,,Jonathan Javier,Male,0,,95380000,95380000,97780000,97780000,1,,Amores Carua,12,$2820000,N,,,1314,N,Ok,2234,35K Racewalk,Jonathan Javier Amores Carua (35K Racewalk)
Senior,23,GER,3416,None,,,Alexandra,Female,0,1,110100,110100,113800,113800,1,,Burghardt,18,$2820000,N,,3416_1498488817356,153,N,Ok,1,100m,Alexandra Burghardt (100m)
Senior,23,BEL,13085,None,,,Camille,Female,0,,514900,514900,517700,517700,1,,Laus,4,$2820000,N,,,155,N,Ok,3,400m,Camille Laus (400m)
Senior,23,GBR,51144,None,,,Lina,Female,0,1,547300,547300,547300,547300,1,,Nielsen,11,$2820000,N,,51144_1653468793124,159,N,Ok,6,400m Hurdles,Lina Nielsen (400m Hurdles)
Senior,23,POL,13221,None,,,Katarzyna,Female,0,,53970000,53970000,54110000,54110000,1,,Zdziebło,32,$2820000,N,,,185,N,Ok,32,20K Racewalk,Katarzyna Zdziebło (20K Racewalk)
Senior,23,AUS,85026,None,,,Aidan,Male,0,,204100,204100,204100,204100,1,,Murphy,3,$2810000,N,,,2,N,Ok,2,200m,Aidan Murphy (200m)
Senior,23,NGR,85052,None,,,Ezekiel,Male,0,,484200,484200,484200,484200,1,,Nathaniel,28,$2810000,N,,,10,N,Ok,6,400m Hurdles,Ezekiel Nathaniel (400m Hurdles)
Senior,23,DEN,1761,None,,,Thijs,Male,0,,78570000,78570000,,,1,,Nijhuis,18,$2810000,N,,06a7004c-b891-4d16-b0ce-df2f4e0437c1,30,N,Ok,25,Marathon,Thijs Nijhuis (Marathon)
Senior,23,GUA,11487,None,,,José,Male,0,,48430000,48430000,48760000,48760000,1,,Ortíz,23,$2810000,N,,,37,N,Ok,32,20K Racewalk,José Ortíz (20K Racewalk)
Senior,23,USA,4050,None,,,Brian,Male,0,,6614,260375,6614,260375,1,,Williams,31,$2810000,N,,,63,N,Ok,52,Discus Throw,Brian Williams (Discus Throw)
Senior,23,BRA,6618,None,,,Lorraine,Female,0,,230600,230600,230800,230800,1,,Martins,9,$2810000,N,,,154,N,Ok,2,200m,Lorraine Martins (200m)
Senior,23,AUS,11565,None,,,Alexandra,Female,0,,7055,277750,6992,275275,1,,Hulley,1,$2810000,N,,,201,N,Ok,51,Hammer Throw,Alexandra Hulley (Hammer Throw)
Senior,23,CHN,22402,None,,,Shaohui,Male,0,,77360000,77360000,79120000,79120000,1,,Yang,17,$2800000,N,,,30,N,Ok,25,Marathon,Shaohui Yang (Marathon)
Senior,23,GBR,84967,None,,,Rose,Female,0,,88400000,88400000,88400000,88400000,1,,Harvey,19,$2800000,N,,,178,N,Ok,25,Marathon,Rose Harvey (Marathon)
Senior,23,FIN,7696,None,,,Ella,Female,0,,196,7700,192,7550,1,,Junnila,6,$2800000,N,,,186,N,Ok,40,High Jump,Ella Junnila (High Jump)
Senior,23,SWE,3607,None,,,Maja,Female,0,,196,7700,192,7550,1,,Nilsson,23,$2800000,N,,8ab64cfe-1f39-4f80-81f8-04337fdfef05,186,N,Ok,40,High Jump,Maja Nilsson (High Jump)
Senior,23,JAM,61336,None,,,Jordan,Male,0,,1708,67225,1669,65700,1,,Scott,24,$2790000,N,,,42,N,Ok,43,Triple Jump,Jordan Scott (Triple Jump)
Senior,23,BRA,8311,None,,,Allan,Male,0,,7522,296125,7381,290575,1,,Wolski,2,$2790000,N,,,54,N,Ok,51,Hammer Throw,Allan Wolski (Hammer Throw)
Senior,23,KAZ,1937,None,,,Olga,Female,0,,227900,227900,232100,232100,1,,Safronova,35,$2790000,N,,,154,N,Ok,2,200m,Olga Safronova (200m)
Senior,23,SLO,3779,None,,,Anita,Female,0,1,512200,512200,519400,519400,1,,Horvat,45,$2790000,N,,3779_1621859422537,155,N,Ok,3,400m,Anita Horvat (400m)
Senior,23,AUS,84910,None,,,Cara,Female,0,,5763500,5763500,5806600,5806600,1,,Feain-Ryan,6,$2790000,N,,,177,N,Ok,24,3000m Steeplechase,Cara Feain-Ryan (3000m Steeplechase)
Senior,23,TJK,45055,None,,,Ildar,Male,0,,103700,103700,103700,103700,1,,Akhmadiev,69,$2780000,N,,,1,N,Ok,1,100m,Ildar Akhmadiev (100m)
Senior,23,URU,2258,None,,,Nicolás,Male,0,,78630000,78630000,78630000,78630000,1,,Cuestas,64,$2780000,N,,,30,N,Ok,25,Marathon,Nicolás Cuestas (Marathon)
Senior,23,GER,13116,None,,,Tom,Male,0,,78630000,78630000,,,1,,Gröschel,32,$2780000,N,,,30,N,Ok,25,Marathon,Tom Gröschel (Marathon)
Senior,23,BEL,45034,None,,,Naomi,Female,0,,517300,517300,517300,517300,1,,Van Den Broeck,5,$2780000,N,,,155,N,Ok,3,400m,Naomi Van Den Broeck (400m)
Senior,23,BRA,84971,None,,,Ana Caroline,Female,0,,1846,72675,1846,72675,1,,Silva,2,$2780000,N,,,190,N,Ok,50,Shot Put,Ana Caroline Silva (Shot Put)
Senior,23,GHA,54579,None,,,Joseph,Male,0,,200800,200800,205700,205700,1,,Amoah,26,$2770000,N,,,2,N,Ok,2,200m,Joseph Amoah (200m)
Senior,23,ARG,478,None,,,Germán,Male,0,,575,22625,560,22025,1,,Chiaraviglio,1,$2770000,N,,,41,N,Ok,42,Pole Vault,Germán Chiaraviglio (Pole Vault)
Senior,23,ITA,5116,None,,,Daisy,Female,0,1,6366,250625,6324,248975,1,,Osakue,20,$2770000,N,,5116_1624520311212,210,N,Ok,52,Discus Throw,Daisy Osakue (Discus Throw)
Senior,23,NZL,41598,None,,,Tori,Female,0,,6240,245650,6240,245650,1,,Peeters,25,$2770000,N,,,219,N,Ok,53,Javelin Throw,Tori Peeters (Javelin Throw)
Senior,23,JPN,45137,None,,,Tatsuhiko,Male,0,,16457300,16457300,16624800,16624800,1,,Ito,15,$2760000,N,,,28,N,Ok,23,10000m,Tatsuhiko Ito (10000m)
Senior,23,JPN,22458,None,,,Toshikazu,Male,0,,46350000,46350000,49720000,49720000,1,,Yamanishi,31,$2760000,N,,,37,N,Ok,32,20K Racewalk,Toshikazu Yamanishi (20K Racewalk)
Senior,23,USA,9741,None,,,Adrian,Male,0,,2174,85575,2158,84950,1,,Piperi,32,$2760000,N,,,43,N,Ok,50,Shot Put,Adrian Piperi (Shot Put)
Senior,23,LAT,3050,None,,,Gunta,Female,0,,513700,513700,519300,519300,1,,Vaičule,30,$2760000,N,,759939d1-1620-435c-88ae-c50145d45c5a,155,N,Ok,3,400m,Gunta Vaičule (400m)
Senior,23,COL,21751,None,,,Melissa,Female,0,1,548000,548000,548000,548000,1,,González,6,$2760000,N,,21751_1654525506242,159,N,Ok,6,400m Hurdles,Melissa González (400m Hurdles)
Senior,23,FIN,3593,None,,,Viivi,Female,0,,548000,548000,548000,548000,1,,Lehikoinen,9,$2760000,N,,47d39206-cf10-45fa-9679-605d1c05cc1d,159,N,Ok,6,400m Hurdles,Viivi Lehikoinen (400m Hurdles)
Senior,23,JPN,22623,None,,,Reimi,Female,0,,5798600,5798600,5798600,5798600,1,,Yoshimura,28,$2760000,N,,,177,N,Ok,24,3000m Steeplechase,Reimi Yoshimura (3000m Steeplechase)
Senior,23,JAM,64043,None,,,Kimberly,Female,0,,193,7575,193,7575,1,,Williamson,16,$2760000,N,,,186,N,Ok,40,High Jump,Kimberly Williamson (High Jump)
Senior,23,NZL,10156,None,,,Imogen,Female,0,,450,17700,445,17500,1,,Ayris,21,$2760000,N,,,188,N,Ok,42,Pole Vault,Imogen Ayris (Pole Vault)
Senior,23,LUX,7065,None,,,Patrizia,Female,0,,112900,112900,112900,112900,1,,van der Weken,32,$2750000,N,,,153,N,Ok,1,100m,Patrizia van der Weken (100m)
Senior,23,POR,1743,None,,,Ana,Female,0,,52660000,52660000,54810000,54810000,1,,Cabecinha,33,$2750000,N,,,185,N,Ok,32,20K Racewalk,Ana Cabecinha (20K Racewalk)
Senior,23,KAZ,9516,None,,,Mikhail,Male,0,,452500,452500,460400,460400,1,,Litvin,30,$2740000,N,,,3,N,Ok,3,400m,Mikhail Litvin (400m)
Senior,23,ISR,1289,None,,,Tasama,Male,0,,78700000,78700000,78700000,78700000,1,,Moogas,34,$2740000,N,,,30,N,Ok,25,Marathon,Tasama Moogas (Marathon)
Senior,23,MEX,910,None,,,Julio,Male,0,,48240000,48240000,48940000,48940000,1,,Salazar,38,$2740000,N,,,37,N,Ok,32,20K Racewalk,Julio Salazar (20K Racewalk)
Senior,23,POR,85044,None,,,Rui,Male,0,,93600000,93600000,98970000,98970000,1,,Coelho,45,$2740000,N,,,1314,N,Ok,2234,35K Racewalk,Rui Coelho (35K Racewalk)
Senior,23,CHN,84907,None,,,Quanming,Female,0,,52440000,52440000,54930000,54930000,1,,Wu,8,$2740000,N,,,185,N,Ok,32,20K Racewalk,Quanming Wu (20K Racewalk)
Senior,23,KSA,9721,None,,,Hussein,Male,0,1,570,22425,561,22075,1,,Al Hizam,18,$2730000,N,,9721_1654527262126,41,N,Ok,42,Pole Vault,Hussein Al Hizam (Pole Vault)
Senior,23,SLO,1690,None,,,Robert,Male,0,,570,22425,561,22075,1,,Renner,27,$2730000,N,,cfae880c-3be1-446d-9647-3b2d80caf1da,41,N,Ok,42,Pole Vault,Robert Renner (Pole Vault)
Senior,23,GER,9367,None,,,Jessica-Bianca,Female,0,1,228900,228900,232200,232200,1,,Wessolly,27,$2730000,N,,9367_1531996160859,154,N,Ok,2,200m,Jessica-Bianca Wessolly (200m)
Senior,23,SRI,84913,None,,,Nilani,Female,0,,5802400,5802400,5802400,5802400,1,,Rathnayaka,37,$2730000,N,,,177,N,Ok,24,3000m Steeplechase,Nilani Rathnayaka (3000m Steeplechase)
Senior,23,GER,9436,None,,,Jacqueline,Female,0,1,460,18100,440,17300,1,,Otchere,15,$2730000,N,,9436_1531998519921,188,N,Ok,42,Pole Vault,Jacqueline Otchere (Pole Vault)
Senior,23,PUR,4692,None,,,Coralys,Female,0,,6231,245300,6231,245300,1,,Ortiz,27,$2730000,N,,,219,N,Ok,53,Javelin Throw,Coralys Ortiz (Javelin Throw)
Senior,23,CHN,45250,None,,,Jun,Male,0,,46590000,46590000,49670000,49670000,1,,Zhang,11,$2720000,N,,,37,N,Ok,32,20K Racewalk,Jun Zhang (20K Racewalk)
Senior,23,NOR,2967,None,,,Amalie,Female,0,,547200,547200,549100,549100,1,,Iuel,21,$2720000,N,,0e14e769-e094-4f73-a765-286372282fdb,159,N,Ok,6,400m Hurdles,Amalie Iuel (400m Hurdles)
Senior,23,ECU,29721,None,,,Andrea,Female,0,,88580000,88580000,,,1,,Bonilla,11,$2720000,N,,,178,N,Ok,25,Marathon,Andrea Bonilla (Marathon)
Senior,23,USA,8111,None,,,Elkanah,Male,0,,78750000,78750000,,,1,,Kibet,67,$2710000,N,,,30,N,Ok,25,Marathon,Elkanah Kibet (Marathon)
Senior,23,RSA,85100,None,,,Tumelo,Male,0,,78750000,78750000,78750000,78750000,1,,Motlagale,57,$2710000,N,,,30,N,Ok,25,Marathon,Tumelo Motlagale (Marathon)
Senior,23,CAN,52469,None,,,Crystal,Female,0,1,111100,111100,113800,113800,1,,Emmanuel,8,$2710000,N,,52469_1642023811444,153,N,Ok,1,100m,Crystal Emmanuel (100m)
Senior,23,JAM,66098,None,,,Kemar,Male,0,,484900,484900,485300,485300,1,,Mowatt,21,$2700000,N,,,10,N,Ok,6,400m Hurdles,Kemar Mowatt (400m Hurdles)
Senior,23,SWE,7200,None,,,Carl,Male,0,,485200,485200,485200,485200,1,,Bengtström,34,$2700000,N,,,10,N,Ok,6,400m Hurdles,Carl Bengtström (400m Hurdles)
Senior,23,BEL,5371,None,,,Imke,Female,0,,230500,230500,231700,231700,1,,Vervaet,7,$2700000,N,,,154,N,Ok,2,200m,Imke Vervaet (200m)
Senior,23,IRL,6251,None,,,Sophie,Female,0,,518300,518300,518300,518300,1,,Becker,24,$2700000,N,,,155,N,Ok,3,400m,Sophie Becker (400m)
Senior,23,BRA,581,None,,,Andressa,Female,0,,6598,259750,6197,243975,1,,de Morais,2,$2700000,N,,,210,N,Ok,52,Discus Throw,Andressa de Morais (Discus Throw)
Senior,23,IRQ,85014,None,,,Hussein Ali,Male,0,,103200,103200,104200,104200,1,,Al Khafaji,38,$2690000,N,,,1,N,Ok,1,100m,Hussein Ali Al Khafaji (100m)
Senior,23,RSA,16643,None,,,Precious,Male,0,,7916500,7916500,8199200,8199200,1,,Mashele,36,$2690000,N,,,27,N,Ok,22,5000m,Precious Mashele (5000m)
Senior,23,MGL,547,None,,,Gantulga,Male,0,,78780000,78780000,78780000,78780000,1,,Dambadarjaa,51,$2690000,N,,,30,N,Ok,25,Marathon,Gantulga Dambadarjaa (Marathon)
Senior,23,NZL,53,None,,,Jacko,Male,0,1,2158,84950,2158,84950,1,,Gill,22,$2690000,N,,53_1498489150703,43,N,Ok,50,Shot Put,Jacko Gill (Shot Put)
Senior,23,SWE,10196,None,,,Axelina,Female,0,,1839,72400,1839,72400,1,,Johansson,24,$2690000,N,,,190,N,Ok,50,Shot Put,Axelina Johansson (Shot Put)
Senior,23,SWE,5646,None,,,Grete,Female,0,1,6963,274125,6963,274125,1,,Ahlberg,26,$2690000,N,,5646_1503959030139,201,N,Ok,51,Hammer Throw,Grete Ahlberg (Hammer Throw)
Senior,23,KAZ,1937,None,,,Olga,Female,0,,110900,110900,114000,114000,1,,Safronova,28,$2680000,N,,,153,N,Ok,1,100m,Olga Safronova (100m)
Senior,23,UKR,22584,None,,,Olena,Female,0,,53520000,53520000,54590000,54590000,1,,Sobchuk,40,$2680000,N,,,185,N,Ok,32,20K Racewalk,Olena Sobchuk (20K Racewalk)
Senior,23,FIN,4887,None,,,Saga,Female,0,,445,17500,445,17500,1,,Andersson,8,$2680000,N,,,188,N,Ok,42,Pole Vault,Saga Andersson (Pole Vault)
Senior,23,COL,84948,None,,,Flor Denis,Female,0,,6384,251325,6149,242075,1,,Ruiz Hurtado,9,$2680000,N,,,219,N,Ok,53,Javelin Throw,Flor Denis Ruiz Hurtado (Javelin Throw)
Senior,23,USA,22742,None,,,Colin,Male,0,,78820000,78820000,,,1,,Mickow,68,$2670000,N,,,30,N,Ok,25,Marathon,Colin Mickow (Marathon)
Senior,23,BEL,5413,None,,,Vanessa,Female,0,,6991,275225,6942,273300,1,,Sterckendries,3,$2670000,N,,,201,N,Ok,51,Hammer Throw,Vanessa Sterckendries (Hammer Throw)
Senior,23,BAN,63813,None,,,Imranur,Male,0,,103200,103200,104300,104300,1,,Rahman,9,$2660000,N,,,1,N,Ok,1,100m,Imranur Rahman (100m)
Senior,23,MAR,9942,None,,,Zouhair,Male,0,,16406100,16406100,16690800,16690800,1,,Talbi,20,$2660000,N,,,28,N,Ok,23,10000m,Zouhair Talbi (10000m)
Senior,23,MEX,22965,None,,,Patricio,Male,0,,78840000,78840000,,,1,,Castillo,48,$2660000,N,,,30,N,Ok,25,Marathon,Patricio Castillo (Marathon)
Senior,23,CUB,11448,None,,,Davisleydi,Female,0,,1434,56450,1422,55975,1,,Velazco,5,$2660000,N,,,189,N,Ok,43,Triple Jump,Davisleydi Velazco (Triple Jump)
Senior,23,BRA,45096,None,,,Izabela,Female,0,,6304,248175,6304,248175,1,,da Silva,1,$2660000,N,,,210,N,Ok,52,Discus Throw,Izabela da Silva (Discus Throw)
Senior,23,JPN,10808,None,,,Koki,Male,0,,204600,204600,204600,204600,1,,Ueyama,35,$2650000,N,,,2,N,Ok,2,200m,Koki Ueyama (200m)
Senior,23,FRA,7524,None,,,Wilfried,Male,0,,485700,485700,485700,485700,1,,Happio,12,$2650000,N,,,10,N,Ok,6,400m Hurdles,Wilfried Happio (400m Hurdles)
Senior,23,URU,81,None,,,Ernesto Andrés,Male,0,,78860000,78860000,78860000,78860000,1,,Zamora,65,$2650000,N,,,30,N,Ok,25,Marathon,Ernesto Andrés Zamora (Marathon)
Senior,23,GER,12830,None,,,Sara,Female,0,,9225600,9225600,9225600,9225600,1,,Benfarès,16,$2650000,N,,,175,N,Ok,22,5000m,Sara Benfarès (5000m)
Senior,23,RSA,85098,None,,,Melikhaya,Male,0,,78870000,78870000,,,1,,Frans,56,$2640000,N,,,30,N,Ok,25,Marathon,Melikhaya Frans (Marathon)
Senior,23,GBR,8083,None,,,Joshua,Male,0,,78880000,78880000,78880000,78880000,1,,Griffiths,30,$2640000,N,,,30,N,Ok,25,Marathon,Joshua Griffiths (Marathon)
Senior,23,BEL,13624,None,,,Thomas,Male,0,,78870000,78870000,,,1,,De Bock,6,$2640000,N,,,30,N,Ok,25,Marathon,Thomas De Bock (Marathon)
Senior,23,KEN,1141,None,,,Samuel,Male,0,,47030000,47030000,49600000,49600000,1,,Gathimba,33,$2640000,N,,,37,N,Ok,32,20K Racewalk,Samuel Gathimba (20K Racewalk)
Senior,23,NZL,84895,None,,,Georgia,Female,0,,231700,231700,231700,231700,1,,Hulls,42,$2640000,N,,,154,N,Ok,2,200m,Georgia Hulls (200m)
Senior,23,CHN,248,None,,,Guojian,Male,0,,77080000,77080000,79690000,79690000,1,,Dong,15,$2620000,N,,,30,N,Ok,25,Marathon,Guojian Dong (Marathon)
Senior,23,CYP,901,None,,,Apostolos,Male,0,,6632,261100,6554,258025,1,,Parellis,9,$2620000,N,,,63,N,Ok,52,Discus Throw,Apostolos Parellis (Discus Throw)
Senior,23,EGY,2768,None,,,Ihab,Male,0,,8921,351200,8379,329875,1,,Abdelrahman,5,$2620000,N,,d710c1c5-34b9-48eb-a90e-09f45d9c24a2,72,N,Ok,53,Javelin Throw,Ihab Abdelrahman (Javelin Throw)
Senior,23,PER,1232,None,,,Jovana,Female,0,,88790000,88790000,,,1,,de la Cruz,37,$2620000,N,,,178,N,Ok,25,Marathon,Jovana de la Cruz (Marathon)
Senior,23,MDA,1120,None,,,Dimitriana,Female,0,,1883,74125,1812,71325,1,,Bezede,16,$2620000,N,,,190,N,Ok,50,Shot Put,Dimitriana Bezede (Shot Put)
Senior,23,ART,33566,None,,,Dorian,Male,0,,102700,102700,104700,104700,1,,Keletela,3,$2610000,N,,,1,N,Ok,1,100m,Dorian Keletela (100m)
Senior,23,BRA,45069,None,,,Samory,Male,0,,823,32400,787,30975,1,,Fraga,5,$2610000,N,,,40,N,Ok,41,Long Jump,Samory Fraga (Long Jump)
Senior,23,AUS,85039,None,,,Carl,Male,0,,97840000,97840000,97840000,97840000,1,,Gibbons,2,$2610000,N,,,1314,N,Ok,2234,35K Racewalk,Carl Gibbons (35K Racewalk)
Senior,23,RSA,84898,None,,,Shirley,Female,0,,231900,231900,231900,231900,1,,Nekhubui,45,$2610000,N,,,154,N,Ok,2,200m,Shirley Nekhubui (200m)
Senior,23,AUT,6244,None,,,Susanne,Female,0,,515200,515200,521300,521300,1,,Walli,1,$2610000,N,,,155,N,Ok,3,400m,Susanne Walli (400m)
Senior,23,RSA,6880,None,,,Zenéy,Female,0,,549900,549900,549900,549900,1,,van der Walt,28,$2610000,N,,,159,N,Ok,6,400m Hurdles,Zenéy van der Walt (400m Hurdles)
Senior,23,AUS,75149,None,,,Chris,Male,0,,136500,136500,136500,136500,1,,Douglas,2,$2600000,N,,,6,N,Ok,5,110m Hurdles,Chris Douglas (110m Hurdles)
Senior,23,ECU,45139,None,,,Jordy Rafael,Male,0,,48470000,48470000,49040000,49040000,1,,Jiménez Arrobo,14,$2600000,N,,,37,N,Ok,32,20K Racewalk,Jordy Rafael Jiménez Arrobo (20K Racewalk)
Senior,23,AUS,84879,None,,,Bree,Female,0,,113300,113300,113300,113300,1,,Masters,2,$2600000,N,,,153,N,Ok,1,100m,Bree Masters (100m)
Senior,23,ARG,80714,None,,,Florencia,Female,0,,9238300,9238300,9238300,9238300,1,,Borelli,1,$2600000,N,,,175,N,Ok,22,5000m,Florencia Borelli (5000m)
Senior,23,NGR,45242,None,,,Ruth,Female,0,,1450,57075,1411,55550,1,,Usoro,21,$2600000,N,,,189,N,Ok,43,Triple Jump,Ruth Usoro (Triple Jump)
Senior,23,JPN,45241,None,,,Ran,Female,0,,2479000,2479000,2505300,2505300,1,,Urabe,28,$2600000,N,,,174,N,Ok,21,1500m,Ran Urabe (1500m)
Senior,23,PAR,85013,None,,,Cesar,Male,0,,103800,103800,104300,104300,1,,Almiron,59,$2590000,N,,,1,N,Ok,1,100m,Cesar Almiron (100m)
Senior,23,SEN,11221,None,,,Louis,Male,0,,135900,135900,136800,136800,1,,Mendy,35,$2590000,N,,,6,N,Ok,5,110m Hurdles,Louis Mendy (110m Hurdles)
Senior,23,POL,868,None,,,Michał,Male,0,1,2232,87850,2117,83325,1,,Haratyk,25,$2590000,N,,868_1615006021076,43,N,Ok,50,Shot Put,Michał Haratyk (Shot Put)
Senior,23,MDA,4681,None,,,Andrian,Male,0,,8666,341175,8477,333725,1,,Mardare,21,$2590000,N,,,72,N,Ok,53,Javelin Throw,Andrian Mardare (Javelin Throw)
Senior,23,IVB,84893,None,,,Beyonce,Female,0,,232000,232000,232000,232000,1,,Defreitas,30,$2590000,N,,,154,N,Ok,2,200m,Beyonce Defreitas (200m)
Senior,23,ITA,6077,None,,,Ottavia,Female,0,,1422,55975,1422,55975,1,,Cestonaro,16,$2590000,N,,,189,N,Ok,43,Triple Jump,Ottavia Cestonaro (Triple Jump)
Senior,23,SUD,85061,None,,,Yaseen,Male,0,,8132600,8132600,8132600,8132600,1,,Abdalla,40,$2580000,N,,,27,N,Ok,22,5000m,Yaseen Abdalla (5000m)
Senior,23,BRA,38109,None,,,Ana,Female,0,,230100,230100,232900,232900,1,,Azevedo,8,$2580000,N,,,154,N,Ok,2,200m,Ana Azevedo (200m)
Senior,23,BRA,84930,None,,,Tabata,Female,0,,519900,519900,519900,519900,1,,Vitorino,7,$2580000,N,,,155,N,Ok,3,400m,Tabata Vitorino (400m)
Senior,23,ARG,84911,None,,,Carolina,Female,0,,5828800,5828800,5828800,5828800,1,,Lozano,3,$2580000,N,,,177,N,Ok,24,3000m Steeplechase,Carolina Lozano (3000m Steeplechase)
Senior,23,CUB,6830,None,,,Silinda,Female,0,,6317,248700,6264,246600,1,,Morales,9,$2580000,N,,,210,N,Ok,52,Discus Throw,Silinda Morales (Discus Throw)
Senior,23,ROU,1674,None,,,Alin,Male,0,,6732,265025,6495,255700,1,,Firfirica,22,$2570000,N,,,63,N,Ok,52,Discus Throw,Alin Firfirica (Discus Throw)
Senior,23,GBR,2934,None,,,Jade,Female,0,,6510,256275,6178,243225,1,,Lally,14,$2570000,N,,48101674-4386-4c90-8170-75a625c7d870,210,N,Ok,52,Discus Throw,Jade Lally (Discus Throw)
Senior,23,INA,10773,None,,,Lalu,Male,0,,100300,100300,105900,105900,1,,Zohri,37,$2560000,N,,,1,N,Ok,1,100m,Lalu Zohri (100m)
Senior,23,BRA,85599,None,,,Mateus,Male,0,,1687,66400,1663,65450,1,,de Sá,3,$2560000,N,,,42,N,Ok,43,Triple Jump,Mateus de Sá (Triple Jump)
Senior,23,SUI,10164,None,,,Silke,Female,0,,520100,520100,520100,520100,1,,Lemmens,46,$2560000,N,,,155,N,Ok,3,400m,Silke Lemmens (400m)
Senior,23,BEL,19525,None,,,Paulien,Female,0,,544700,544700,553000,553000,1,,Couckuyt,2,$2560000,N,,,159,N,Ok,6,400m Hurdles,Paulien Couckuyt (400m Hurdles)
Senior,23,MEX,11514,None,,,Alegna,Female,0,,53200000,53200000,54980000,54980000,1,,González,28,$2560000,N,,,185,N,Ok,32,20K Racewalk,Alegna González (20K Racewalk)
Senior,23,AUS,4838,None,,,Stewart,Male,0,,2095100,2095100,2241400,2241400,1,,McSweyn,4,$2560000,N,,,26,N,Ok,21,1500m,Stewart McSweyn (1500m)
Senior,23,IND,45154,None,,,Sandeep,Male,0,,48160000,48160000,49250000,49250000,1,,Kumar,24,$2540000,N,,,37,N,Ok,32,20K Racewalk,Sandeep Kumar (20K Racewalk)
Senior,23,ITA,6391,None,,,Nicole,Female,0,,54240000,54240000,54580000,54580000,1,,Colombi,21,$2540000,N,,,185,N,Ok,32,20K Racewalk,Nicole Colombi (20K Racewalk)
Senior,23,POR,1409,None,,,Irina,Female,0,1,6396,251800,6208,244400,1,,Rodrigues,27,$2530000,N,,1409_1528107852100,210,N,Ok,52,Discus Throw,Irina Rodrigues (Discus Throw)
Senior,23,GER,11960,None,,,Annika,Female,0,,6368,250700,6106,240375,1,,Fuchs,15,$2530000,N,,,219,N,Ok,53,Javelin Throw,Annika Fuchs (Javelin Throw)
Senior,23,FIN,13520,None,,,Nathalie,Female,0,,2502500,2502500,2502500,2502500,1,,Blomqvist,16,$2530000,N,,,174,N,Ok,21,1500m,Nathalie Blomqvist (1500m)
Senior,23,RSA,2500,None,,,Ruswahl,Male,0,1,849,33425,773,30425,1,,Samaai,25,$2520000,N,,2500_1598340317927,40,N,Ok,41,Long Jump,Ruswahl Samaai (Long Jump)
Senior,23,USA,84774,None,,,Roger,Male,0,,2147,84525,2147,84525,1,,Steen,33,$2520000,N,,,43,N,Ok,50,Shot Put,Roger Steen (Shot Put)
Senior,23,POR,7391,None,,,Mariana,Female,0,1,9258700,9258700,9258700,9258700,1,,Machado,32,$2520000,N,,7391_1614930751332,175,N,Ok,22,5000m,Mariana Machado (5000m)
Senior,23,CUB,85021,None,,,Shainer,Male,0,,205100,205100,205100,205100,1,,Rengifo Montoya,15,$2510000,N,,,2,N,Ok,2,200m,Shainer Rengifo Montoya (200m)
Senior,23,GBR,2955,None,,,Andrew,Male,0,,7862100,7862100,8265500,8265500,1,,Butchart,19,$2510000,N,,,27,N,Ok,22,5000m,Andrew Butchart (5000m)
Senior,23,GER,7330,None,,,Sophia,Female,0,,228700,228700,234100,234100,1,,Junk,26,$2510000,N,,,154,N,Ok,2,200m,Sophia Junk (200m)
Senior,23,CZE,84902,None,,,Eliška,Female,0,,54530000,54530000,54530000,54530000,1,,Martínková,10,$2510000,N,,,185,N,Ok,32,20K Racewalk,Eliška Martínková (20K Racewalk)
Senior,23,ITA,6370,None,,,Gianluca,Male,0,,48960000,48960000,48970000,48970000,1,,Picchiottino,27,$2500000,N,,,37,N,Ok,32,20K Racewalk,Gianluca Picchiottino (20K Racewalk)
Senior,23,DEN,4415,None,,,Simon,Male,0,1,204900,204900,205300,205300,1,,Hansen,17,$2490000,N,,4415_1586017049791,2,N,Ok,2,200m,Simon Hansen (200m)
Senior,23,ALG,3140,None,,,Abdelmalik,Male,0,1,483900,483900,488700,488700,1,,Lahoulou,1,$2490000,N,,3140_1527585075175,10,N,Ok,6,400m Hurdles,Abdelmalik Lahoulou (400m Hurdles)
Senior,23,UGA,45085,None,,,Immaculate,Female,0,,89100000,89100000,,,1,,Chemutai,44,$2490000,N,,,178,N,Ok,25,Marathon,Immaculate Chemutai (Marathon)
Senior,23,USA,49727,None,,,Rachel,Female,0,,196,7700,190,7475,1,,McCoy,29,$2490000,N,,,186,N,Ok,40,High Jump,Rachel McCoy (High Jump)
